*ST普林 (002134) EPS:-0.01 safe_price:-0.1149425287 close:8.76 open:8.66
东南网架 (002135) EPS:0.1 safe_price:1.1494252870000001 close:7.34 open:7.52
安纳达 (002136) EPS:0.58 safe_price:6.6666666646 close:14.27 open:14.42
麦达数字 (002137) EPS:0.11 safe_price:1.2643678157 close:7.17 open:7.09
顺络电子 (002138) EPS:0.34 safe_price:3.9080459758000003 close:18.01 open:18.07
拓邦股份 (002139) EPS:0.26 safe_price:2.9885057462000004 close:12.0 open:11.6
东华科技 (002140) EPS:0.22 safe_price:2.5287356314 close:11.03 open:11.0
贤丰控股 (002141) EPS:0.01 safe_price:0.1149425287 close:8.31 open:8.2
宁波银行 (002142) EPS:1.45 safe_price:16.6666666615 close:17.67 open:17.28
印纪传媒 (002143) EPS:0.24 safe_price:2.7586206887999998 close:13.4 open:13.56
宏达高科 (002144) EPS:0.41 safe_price:4.7126436767 close:14.09 open:14.03
中核钛白 (002145) EPS:0.19 safe_price:2.1839080453 close:6.14 open:6.16
荣盛发展 (002146) EPS:0.64 safe_price:7.3563218368 close:8.79 open:8.8
新光圆成 (002147) EPS:0.03 safe_price:0.34482758609999997 close:12.78 open:12.92
北纬科技 (002148) EPS:0.2 safe_price:2.2988505740000003 close:9.35 open:9.2
西部材料 (002149) EPS:0.08 safe_price:0.9195402296 close:9.79 open:9.86
通润装备 (002150) EPS:0.23 safe_price:2.6436781601000003 close:9.19 open:9.1
北斗星通 (002151) EPS:0.15 safe_price:1.7241379305 close:33.75 open:33.0
广电运通 (002152) EPS:0.27 safe_price:3.1034482749000003 close:7.46 open:7.17
石基信息 (002153) EPS:0.26 safe_price:2.9885057462000004 close:29.4 open:28.02
报喜鸟 (002154) EPS:-0.03 safe_price:-0.34482758609999997 close:3.36 open:3.35
湖南黄金 (002155) EPS:0.21 safe_price:2.4137931027 close:9.24 open:9.26
通富微电 (002156) EPS:0.13 safe_price:1.4942528731000002 close:13.64 open:13.51
正邦科技 (002157) EPS:0.17 safe_price:1.9540229879000002 close:6.04 open:6.05
汉钟精机 (002158) EPS:0.25 safe_price:2.8735632175 close:11.58 open:11.6
三特索道 (002159) EPS:0.1 safe_price:1.1494252870000001 close:21.86 open:21.32
常铝股份 (002160) EPS:0.15 safe_price:1.7241379305 close:6.72 open:6.81
远望谷 (002161) EPS:-0.04 safe_price:-0.4597701148 close:9.21 open:9.1
悦心健康 (002162) EPS:0.02 safe_price:0.2298850574 close:5.22 open:5.22
中航三鑫 (002163) EPS:-0.06 safe_price:-0.6896551721999999 close:7.64 open:7.55
宁波东力 (002164) EPS:0.14 safe_price:1.6091954018000003 close:8.98 open:8.89
红宝丽 (002165) EPS:0.09 safe_price:1.0344827583 close:6.16 open:6.11
莱茵生物 (002166) EPS:0.21 safe_price:2.4137931027 close:10.27 open:10.24
东方锆业 (002167) EPS:0.03 safe_price:0.34482758609999997 close:10.01 open:10.05
深圳惠程 (002168) EPS:-0.11 safe_price:-1.2643678157 close:13.76 open:13.76
智光电气 (002169) EPS:0.11 safe_price:1.2643678157 close:5.17 open:5.12
芭田股份 (002170) EPS:0.02 safe_price:0.2298850574 close:6.42 open:6.43
楚江新材 (002171) EPS:0.25 safe_price:2.8735632175 close:7.25 open:7.23
澳洋科技 (002172) EPS:0.23 safe_price:2.6436781601000003 close:6.15 open:6.12
创新医疗 (002173) EPS:0.21 safe_price:2.4137931027 close:14.4 open:14.51
游族网络 (002174) EPS:0.53 safe_price:6.0919540211 close:23.9 open:23.27
东方网络 (002175) EPS:0.07 safe_price:0.8045977009000002 close:8.19 open:8.12
江特电机 (002176) EPS:0.14 safe_price:1.6091954018000003 close:11.19 open:11.36
御银股份 (002177) EPS:0.02 safe_price:0.2298850574 close:5.26 open:4.79
延华智能 (002178) EPS:-0.03 safe_price:-0.34482758609999997 close:13.85 open:13.78
中航光电 (002179) EPS:0.8 safe_price:9.195402296000001 close:39.39 open:38.51
纳思达 (002180) EPS:-0.51 safe_price:-5.8620689637000005 close:27.47 open:27.81
粤传媒 (002181) EPS:-0.05 safe_price:-0.5747126435000001 close:4.89 open:4.87
云海金属 (002182) EPS:0.21 safe_price:2.4137931027 close:9.13 open:9.06
怡亚通 (002183) EPS:0.22 safe_price:2.5287356314 close:7.26 open:7.22
海得控制 (002184) EPS:0.03 safe_price:0.34482758609999997 close:12.21 open:12.12
华天科技 (002185) EPS:0.18 safe_price:2.0689655166 close:8.62 open:8.56
全聚德 (002186) EPS:0.43 safe_price:4.9425287341 close:17.92 open:17.85
广百股份 (002187) EPS:0.42 safe_price:4.8275862054 close:10.34 open:10.28
巴士在线 (002188) EPS:0.35 safe_price:4.0229885045 close:22.82 open:23.37
利达光电 (002189) EPS:0.08 safe_price:0.9195402296 close:18.08 open:18.57
成飞集成 (002190) EPS:0.0 safe_price:0.0 close:22.41 open:22.33
劲嘉股份 (002191) EPS:0.33 safe_price:3.7931034471000005 close:9.02 open:8.83
融捷股份 (002192) EPS:0.01 safe_price:0.1149425287 close:34.47 open:36.0
如意集团 (002193) EPS:0.13 safe_price:1.4942528731000002 close:16.21 open:16.14
武汉凡谷 (002194) EPS:-0.65 safe_price:-7.471264365500001 close:11.63 open:10.73
二三四五 (002195) EPS:0.22 safe_price:2.5287356314 close:6.08 open:6.0
方正电机 (002196) EPS:0.19 safe_price:2.1839080453 close:9.05 open:8.89
证通电子 (002197) EPS:0.04 safe_price:0.4597701148 close:12.89 open:12.85
嘉应制药 (002198) EPS:0.03 safe_price:0.34482758609999997 close:12.33 open:12.39
东晶电子 (002199) EPS:-0.02 safe_price:-0.2298850574 close:14.26 open:14.32
云投生态 (002200) EPS:-0.21 safe_price:-2.4137931027 close:13.18 open:13.11
九鼎新材 (002201) EPS:0.02 safe_price:0.2298850574 close:10.52 open:9.58
金风科技 (002202) EPS:0.63 safe_price:7.2413793081 close:17.54 open:17.4
海亮股份 (002203) EPS:0.34 safe_price:3.9080459758000003 close:7.82 open:7.79
大连重工 (002204) EPS:0.01 safe_price:0.1149425287 close:4.17 open:4.19
国统股份 (002205) EPS:0.02 safe_price:0.2298850574 close:17.77 open:17.7
海利得 (002206) EPS:0.21 safe_price:2.4137931027 close:5.92 open:6.01
*ST准油 (002207) EPS:0.19 safe_price:2.1839080453 close:8.12 open:8.01
合肥城建 (002208) EPS:0.07 safe_price:0.8045977009000002 close:9.41 open:9.33
达意隆 (002209) EPS:-0.06 safe_price:-0.6896551721999999 close:10.33 open:10.22
飞马国际 (002210) EPS:0.11 safe_price:1.2643678157 close:13.37 open:13.2
宏达新材 (002211) EPS:0.05 safe_price:0.5747126435000001 close:7.51 open:7.39
南洋股份 (002212) EPS:0.03 safe_price:0.34482758609999997 close:20.6 open:20.34
特尔佳 (002213) EPS:0.05 safe_price:0.5747126435000001 close:16.93 open:18.77
大立科技 (002214) EPS:0.06 safe_price:0.6896551721999999 close:9.37 open:9.35
诺普信 (002215) EPS:0.27 safe_price:3.1034482749000003 close:7.03 open:7.05
三全食品 (002216) EPS:0.1 safe_price:1.1494252870000001 close:8.54 open:8.59
合力泰 (002217) EPS:0.29 safe_price:3.3333333323 close:10.55 open:10.18
拓日新能 (002218) EPS:0.1 safe_price:1.1494252870000001 close:5.21 open:5.18
恒康医疗 (002219) EPS:0.14 safe_price:1.6091954018000003 close:11.71 open:11.72
天宝食品 (002220) EPS:0.2 safe_price:2.2988505740000003 close:7.23 open:7.22
东华能源 (002221) EPS:0.5 safe_price:5.747126435 close:12.35 open:12.33
福晶科技 (002222) EPS:0.25 safe_price:2.8735632175 close:20.67 open:20.21
鱼跃医疗 (002223) EPS:0.53 safe_price:6.0919540211 close:20.08 open:19.88
三力士 (002224) EPS:0.19 safe_price:2.1839080453 close:9.22 open:9.15
濮耐股份 (002225) EPS:0.05 safe_price:0.5747126435000001 close:5.4 open:5.38
江南化工 (002226) EPS:0.1 safe_price:1.1494252870000001 close:6.23 open:6.16
奥特迅 (002227) EPS:0.01 safe_price:0.1149425287 close:17.75 open:17.59
合兴包装 (002228) EPS:0.1 safe_price:1.1494252870000001 close:4.38 open:4.38
鸿博股份 (002229) EPS:-0.02 safe_price:-0.2298850574 close:9.8 open:9.82
科大讯飞 (002230) EPS:0.12 safe_price:1.3793103443999999 close:59.68 open:58.74
奥维通信 (002231) EPS:-0.02 safe_price:-0.2298850574 close:11.08 open:10.99
启明信息 (002232) EPS:0.05 safe_price:0.5747126435000001 close:10.7 open:10.6
塔牌集团 (002233) EPS:0.56 safe_price:6.436781607200001 close:11.6 open:11.6
民和股份 (002234) EPS:-0.96 safe_price:-11.034482755199999 close:12.94 open:12.83
安妮股份 (002235) EPS:0.15 safe_price:1.7241379305 close:10.81 open:10.6
大华股份 (002236) EPS:0.5 safe_price:5.747126435 close:23.6 open:23.75
恒邦股份 (002237) EPS:0.33 safe_price:3.7931034471000005 close:10.23 open:10.24
天威视讯 (002238) EPS:0.3 safe_price:3.448275861 close:10.16 open:10.1
奥特佳 (002239) EPS:0.08 safe_price:0.9195402296 close:3.98 open:3.97
威华股份 (002240) EPS:0.04 safe_price:0.4597701148 close:14.15 open:14.28
歌尔股份 (002241) EPS:0.44 safe_price:5.0574712628 close:17.36 open:17.05
九阳股份 (002242) EPS:0.7 safe_price:8.045977009 close:17.2 open:17.16
通产丽星 (002243) EPS:0.09 safe_price:1.0344827583 close:8.13 open:8.18
滨江集团 (002244) EPS:0.35 safe_price:4.0229885045 close:7.34 open:7.22
澳洋顺昌 (002245) EPS:0.26 safe_price:2.9885057462000004 close:10.89 open:10.6
北化股份 (002246) EPS:0.13 safe_price:1.4942528731000002 close:13.35 open:13.33
帝龙文化 (002247) EPS:0.4 safe_price:4.5977011480000005 close:13.09 open:13.05
*ST东数 (002248) EPS:-0.53 safe_price:-6.0919540211 close:7.09 open:6.91
大洋电机 (002249) EPS:0.09 safe_price:1.0344827583 close:6.83 open:6.8
联化科技 (002250) EPS:0.2 safe_price:2.2988505740000003 close:11.0 open:10.95
步步高 (002251) EPS:0.21 safe_price:2.4137931027 close:16.55 open:16.81
上海莱士 (002252) EPS:0.19 safe_price:2.1839080453 close:19.79 open:19.71
川大智胜 (002253) EPS:0.09 safe_price:1.0344827583 close:21.53 open:21.37
泰和新材 (002254) EPS:0.11 safe_price:1.2643678157 close:12.23 open:11.88
海陆重工 (002255) EPS:0.12 safe_price:1.3793103443999999 close:7.04 open:7.07
兆新股份 (002256) EPS:0.05 safe_price:0.5747126435000001 close:4.25 open:4.14
利尔化学 (002258) EPS:0.44 safe_price:5.0574712628 close:16.15 open:15.01
升达林业 (002259) EPS:0.02 safe_price:0.2298850574 close:6.26 open:6.22
德奥通航 (002260) EPS:-0.16 safe_price:-1.8390804592 close:11.96 open:12.67
拓维信息 (002261) EPS:0.14 safe_price:1.6091954018000003 close:9.14 open:8.86
恩华药业 (002262) EPS:0.34 safe_price:3.9080459758000003 close:14.38 open:14.45
大东南 (002263) EPS:-0.01 safe_price:-0.1149425287 close:2.79 open:2.85
新华都 (002264) EPS:0.0 safe_price:0.0 close:11.25 open:11.2
西仪股份 (002265) EPS:0.06 safe_price:0.6896551721999999 close:15.7 open:15.77
浙富控股 (002266) EPS:0.04 safe_price:0.4597701148 close:4.39 open:4.4
陕天然气 (002267) EPS:0.23 safe_price:2.6436781601000003 close:8.44 open:8.46
卫士通 (002268) EPS:-0.12 safe_price:-1.3793103443999999 close:24.71 open:25.34
美邦服饰 (002269) EPS:-0.05 safe_price:-0.5747126435000001 close:3.28 open:3.26
华明装备 (002270) EPS:0.29 safe_price:3.3333333323 close:9.9 open:9.92
东方雨虹 (002271) EPS:0.98 safe_price:11.2643678126 close:36.98 open:35.8
川润股份 (002272) EPS:0.0 safe_price:0.0 close:6.12 open:6.07
水晶光电 (002273) EPS:0.41 safe_price:4.7126436767 close:25.7 open:25.32
华昌化工 (002274) EPS:0.03 safe_price:0.34482758609999997 close:7.31 open:7.32
桂林三金 (002275) EPS:0.59 safe_price:6.7816091933 close:16.06 open:16.0
万马股份 (002276) EPS:0.08 safe_price:0.9195402296 close:9.09 open:9.05
友阿股份 (002277) EPS:0.21 safe_price:2.4137931027 close:6.07 open:6.02
神开股份 (002278) EPS:-0.02 safe_price:-0.2298850574 close:15.3 open:14.64
久其软件 (002279) EPS:0.21 safe_price:2.4137931027 close:11.26 open:10.93
联络互动 (002280) EPS:0.02 safe_price:0.2298850574 close:8.04 open:7.99
光迅科技 (002281) EPS:0.4 safe_price:4.5977011480000005 close:30.85 open:29.92
博深工具 (002282) EPS:0.15 safe_price:1.7241379305 close:14.72 open:14.65
天润曲轴 (002283) EPS:0.2 safe_price:2.2988505740000003 close:5.73 open:5.67
亚太股份 (002284) EPS:0.11 safe_price:1.2643678157 close:9.01 open:8.99
世联行 (002285) EPS:0.26 safe_price:2.9885057462000004 close:11.37 open:11.59
保龄宝 (002286) EPS:0.12 safe_price:1.3793103443999999 close:9.83 open:9.77
奇正藏药 (002287) EPS:0.51 safe_price:5.8620689637000005 close:36.28 open:35.5
超华科技 (002288) EPS:0.04 safe_price:0.4597701148 close:6.05 open:6.03
宇顺电子 (002289) EPS:-0.26 safe_price:-2.9885057462000004 close:11.68 open:11.67
中科新材 (002290) EPS:0.18 safe_price:2.0689655166 close:13.56 open:13.55
星期六 (002291) EPS:0.05 safe_price:0.5747126435000001 close:7.17 open:7.13
奥飞娱乐 (002292) EPS:0.24 safe_price:2.7586206887999998 close:15.0 open:14.99
罗莱生活 (002293) EPS:0.44 safe_price:5.0574712628 close:13.0 open:12.58
信立泰 (002294) EPS:1.05 safe_price:12.0689655135 close:42.15 open:41.8
精艺股份 (002295) EPS:0.2 safe_price:2.2988505740000003 close:11.96 open:11.98
辉煌科技 (002296) EPS:0.1 safe_price:1.1494252870000001 close:7.83 open:7.81
博云新材 (002297) EPS:-0.05 safe_price:-0.5747126435000001 close:11.28 open:11.25
中电鑫龙 (002298) EPS:0.17 safe_price:1.9540229879000002 close:9.35 open:9.3
圣农发展 (002299) EPS:0.09 safe_price:1.0344827583 close:15.7 open:15.59
太阳电缆 (002300) EPS:0.14 safe_price:1.6091954018000003 close:9.17 open:9.07
齐心集团 (002301) EPS:0.23 safe_price:2.6436781601000003 close:18.28 open:17.84
西部建设 (002302) EPS:0.1 safe_price:1.1494252870000001 close:17.57 open:17.5
美盈森 (002303) EPS:0.16 safe_price:1.8390804592 close:7.27 open:7.32
洋河股份 (002304) EPS:3.7 safe_price:42.528735619 close:114.01 open:112.51
南国置业 (002305) EPS:0.01 safe_price:0.1149425287 close:4.46 open:4.43
*ST云网 (002306) EPS:-0.02 safe_price:-0.2298850574 close:4.57 open:4.59
北新路桥 (002307) EPS:0.06 safe_price:0.6896551721999999 close:11.47 open:11.4
威创股份 (002308) EPS:0.21 safe_price:2.4137931027 close:11.64 open:11.61
中利集团 (002309) EPS:0.08 safe_price:0.9195402296 close:14.08 open:13.69
东方园林 (002310) EPS:0.32 safe_price:3.6781609184 close:20.63 open:20.37
海大集团 (002311) EPS:0.73 safe_price:8.3908045951 close:22.59 open:21.31
*ST三泰 (002312) EPS:0.29 safe_price:3.3333333323 close:6.79 open:6.85
日海通讯 (002313) EPS:0.23 safe_price:2.6436781601000003 close:26.9 open:26.8
南山控股 (002314) EPS:0.05 safe_price:0.5747126435000001 close:6.16 open:6.11
焦点科技 (002315) EPS:0.26 safe_price:2.9885057462000004 close:24.05 open:23.53
键桥通讯 (002316) EPS:-0.13 safe_price:-1.4942528731000002 close:11.8 open:11.8
众生药业 (002317) EPS:0.39 safe_price:4.4827586193 close:12.83 open:12.54
久立特材 (002318) EPS:0.13 safe_price:1.4942528731000002 close:7.2 open:7.19
乐通股份 (002319) EPS:0.06 safe_price:0.6896551721999999 close:15.87 open:15.71
海峡股份 (002320) EPS:0.42 safe_price:4.8275862054 close:20.85 open:20.66
华英农业 (002321) EPS:0.09 safe_price:1.0344827583 close:13.77 open:13.93
理工环科 (002322) EPS:0.42 safe_price:4.8275862054 close:20.12 open:19.87
雅百特 (002323) EPS:0.24 safe_price:2.7586206887999998 close:8.42 open:8.42
普利特 (002324) EPS:0.59 safe_price:6.7816091933 close:23.9 open:23.87
洪涛股份 (002325) EPS:0.11 safe_price:1.2643678157 close:5.03 open:5.02
永太科技 (002326) EPS:0.34 safe_price:3.9080459758000003 close:11.56 open:11.4
富安娜 (002327) EPS:0.28 safe_price:3.2183908036000006 close:9.4 open:9.31
新朋股份 (002328) EPS:0.16 safe_price:1.8390804592 close:6.73 open:6.66
皇氏集团 (002329) EPS:0.14 safe_price:1.6091954018000003 close:6.8 open:6.64
得利斯 (002330) EPS:0.01 safe_price:0.1149425287 close:9.55 open:9.5
皖通科技 (002331) EPS:0.17 safe_price:1.9540229879000002 close:10.78 open:10.58
仙琚制药 (002332) EPS:0.15 safe_price:1.7241379305 close:8.62 open:8.26
罗普斯金 (002333) EPS:-0.02 safe_price:-0.2298850574 close:14.87 open:15.03
英威腾 (002334) EPS:0.24 safe_price:2.7586206887999998 close:8.35 open:8.15
科华恒盛 (002335) EPS:1.3 safe_price:14.942528731000001 close:32.45 open:32.31
人人乐 (002336) EPS:-0.7 safe_price:-8.045977009 close:11.56 open:11.4
赛象科技 (002337) EPS:0.11 safe_price:1.2643678157 close:5.49 open:5.44
奥普光电 (002338) EPS:0.14 safe_price:1.6091954018000003 close:14.85 open:14.69
积成电子 (002339) EPS:0.09 safe_price:1.0344827583 close:9.57 open:9.5
格林美 (002340) EPS:0.1 safe_price:1.1494252870000001 close:6.91 open:6.88
新纶科技 (002341) EPS:0.24 safe_price:2.7586206887999998 close:26.0 open:25.94
巨力索具 (002342) EPS:0.02 safe_price:0.2298850574 close:6.28 open:6.26
慈文传媒 (002343) EPS:0.48 safe_price:5.5172413775999996 close:36.12 open:35.17
海宁皮城 (002344) EPS:0.2 safe_price:2.2988505740000003 close:7.93 open:7.89
潮宏基 (002345) EPS:0.27 safe_price:3.1034482749000003 close:10.75 open:10.74
柘中股份 (002346) EPS:0.55 safe_price:6.321839078500001 close:21.66 open:21.43
泰尔股份 (002347) EPS:0.02 safe_price:0.2298850574 close:6.19 open:6.09
高乐股份 (002348) EPS:0.04 safe_price:0.4597701148 close:5.85 open:5.85
精华制药 (002349) EPS:0.15 safe_price:1.7241379305 close:7.81 open:7.83
北京科锐 (002350) EPS:0.04 safe_price:0.4597701148 close:9.75 open:9.47
漫步者 (002351) EPS:0.17 safe_price:1.9540229879000002 close:9.17 open:9.11
顺丰控股 (002352) EPS:0.86 safe_price:9.8850574682 close:50.7 open:50.4
杰瑞股份 (002353) EPS:0.05 safe_price:0.5747126435000001 close:12.71 open:12.71
天神娱乐 (002354) EPS:0.85 safe_price:9.7701149395 close:18.43 open:18.25
兴民智通 (002355) EPS:0.11 safe_price:1.2643678157 close:10.07 open:9.97
赫美集团 (002356) EPS:0.37 safe_price:4.2528735619 close:27.0 open:27.47
富临运业 (002357) EPS:0.37 safe_price:4.2528735619 close:10.13 open:10.44
森源电气 (002358) EPS:0.45 safe_price:5.1724137915 close:14.86 open:14.78
北讯集团 (002359) EPS:0.27 safe_price:3.1034482749000003 close:21.9 open:21.86
同德化工 (002360) EPS:0.17 safe_price:1.9540229879000002 close:7.54 open:7.51
神剑股份 (002361) EPS:0.1 safe_price:1.1494252870000001 close:5.86 open:5.78
汉王科技 (002362) EPS:0.15 safe_price:1.7241379305 close:25.42 open:24.88
隆基机械 (002363) EPS:0.15 safe_price:1.7241379305 close:8.86 open:8.85
中恒电气 (002364) EPS:0.14 safe_price:1.6091954018000003 close:11.28 open:11.21
永安药业 (002365) EPS:0.61 safe_price:7.0114942507 close:32.0 open:32.88
台海核电 (002366) EPS:0.75 safe_price:8.620689652500001 close:26.45 open:28.06
康力电梯 (002367) EPS:0.34 safe_price:3.9080459758000003 close:8.63 open:8.58
太极股份 (002368) EPS:0.16 safe_price:1.8390804592 close:27.0 open:26.3
卓翼科技 (002369) EPS:0.02 safe_price:0.2298850574 close:9.54 open:9.46
亚太药业 (002370) EPS:0.28 safe_price:3.2183908036000006 close:14.8 open:14.95
北方华创 (002371) EPS:0.18 safe_price:2.0689655166 close:37.45 open:37.11
伟星新材 (002372) EPS:0.55 safe_price:6.321839078500001 close:17.27 open:17.25
千方科技 (002373) EPS:0.23 safe_price:2.6436781601000003 close:14.37 open:14.28
丽鹏股份 (002374) EPS:0.13 safe_price:1.4942528731000002 close:5.65 open:5.58
亚厦股份 (002375) EPS:0.23 safe_price:2.6436781601000003 close:7.82 open:7.75
新北洋 (002376) EPS:0.3 safe_price:3.448275861 close:11.32 open:11.35
国创高新 (002377) EPS:0.08 safe_price:0.9195402296 close:10.61 open:10.45
章源钨业 (002378) EPS:0.02 safe_price:0.2298850574 close:9.76 open:9.75
宏创控股 (002379) EPS:0.04 safe_price:0.4597701148 close:5.54 open:5.56
科远股份 (002380) EPS:0.29 safe_price:3.3333333323 close:17.1 open:17.06
双箭股份 (002381) EPS:0.2 safe_price:2.2988505740000003 close:7.66 open:7.67
蓝帆医疗 (002382) EPS:0.32 safe_price:3.6781609184 close:12.19 open:12.13
合众思壮 (002383) EPS:0.17 safe_price:1.9540229879000002 close:21.04 open:20.45
东山精密 (002384) EPS:0.35 safe_price:4.0229885045 close:29.3 open:28.79
大北农 (002385) EPS:0.2 safe_price:2.2988505740000003 close:6.25 open:6.26
天原集团 (002386) EPS:0.13 safe_price:1.4942528731000002 close:8.84 open:8.68
黑牛食品 (002387) EPS:-0.13 safe_price:-1.4942528731000002 close:17.8 open:17.8
新亚制程 (002388) EPS:0.14 safe_price:1.6091954018000003 close:8.07 open:8.04
南洋科技 (002389) EPS:0.11 safe_price:1.2643678157 close:21.52 open:21.2
信邦制药 (002390) EPS:0.14 safe_price:1.6091954018000003 close:8.43 open:8.5
长青股份 (002391) EPS:0.46 safe_price:5.287356320200001 close:14.53 open:14.35
北京利尔 (002392) EPS:0.1 safe_price:1.1494252870000001 close:5.24 open:5.2
力生制药 (002393) EPS:0.55 safe_price:6.321839078500001 close:32.25 open:31.99
联发股份 (002394) EPS:0.68 safe_price:7.816091951600001 close:12.18 open:12.08
双象股份 (002395) EPS:0.05 safe_price:0.5747126435000001 close:12.62 open:12.48
星网锐捷 (002396) EPS:0.5 safe_price:5.747126435 close:23.33 open:22.8
梦洁股份 (002397) EPS:0.11 safe_price:1.2643678157 close:7.45 open:7.2
建研集团 (002398) EPS:0.39 safe_price:4.4827586193 close:15.14 open:15.41
海普瑞 (002399) EPS:0.04 safe_price:0.4597701148 close:17.21 open:17.15
省广股份 (002400) EPS:0.1 safe_price:1.1494252870000001 close:5.51 open:5.49
中远海科 (002401) EPS:0.17 safe_price:1.9540229879000002 close:12.3 open:12.15
和而泰 (002402) EPS:0.18 safe_price:2.0689655166 close:10.86 open:11.05
爱仕达 (002403) EPS:0.32 safe_price:3.6781609184 close:11.68 open:11.53
嘉欣丝绸 (002404) EPS:0.17 safe_price:1.9540229879000002 close:7.03 open:7.01
四维图新 (002405) EPS:0.13 safe_price:1.4942528731000002 close:26.24 open:25.88
远东传动 (002406) EPS:0.21 safe_price:2.4137931027 close:7.26 open:7.23
多氟多 (002407) EPS:0.33 safe_price:3.7931034471000005 close:20.78 open:20.67
齐翔腾达 (002408) EPS:0.32 safe_price:3.6781609184 close:13.62 open:13.3
雅克科技 (002409) EPS:0.15 safe_price:1.7241379305 close:27.8 open:27.34
广联达 (002410) EPS:0.26 safe_price:2.9885057462000004 close:20.79 open:20.95
必康股份 (002411) EPS:0.41 safe_price:4.7126436767 close:26.49 open:26.4
汉森制药 (002412) EPS:0.22 safe_price:2.5287356314 close:16.9 open:16.87
雷科防务 (002413) EPS:0.07 safe_price:0.8045977009000002 close:10.48 open:10.55
高德红外 (002414) EPS:0.07 safe_price:0.8045977009000002 close:16.88 open:16.67
海康威视 (002415) EPS:0.67 safe_price:7.7011494229 close:38.03 open:37.93
爱施德 (002416) EPS:0.26 safe_price:2.9885057462000004 close:9.7 open:9.55
三元达 (002417) EPS:0.03 safe_price:0.34482758609999997 close:13.56 open:13.62
康盛股份 (002418) EPS:0.17 safe_price:1.9540229879000002 close:9.6 open:9.56
天虹股份 (002419) EPS:0.61 safe_price:7.0114942507 close:14.86 open:14.76
毅昌股份 (002420) EPS:-0.45 safe_price:-5.1724137915 close:5.38 open:5.27
达实智能 (002421) EPS:0.11 safe_price:1.2643678157 close:6.24 open:6.24
科伦药业 (002422) EPS:0.27 safe_price:3.1034482749000003 close:25.17 open:24.82
中原特钢 (002423) EPS:-0.29 safe_price:-3.3333333323 close:14.39 open:14.14
贵州百灵 (002424) EPS:0.25 safe_price:2.8735632175 close:15.46 open:15.43
凯撒文化 (002425) EPS:0.19 safe_price:2.1839080453 close:7.79 open:7.83
胜利精密 (002426) EPS:0.11 safe_price:1.2643678157 close:5.88 open:5.89
尤夫股份 (002427) EPS:0.54 safe_price:6.206896549800001 close:34.13 open:33.33
云南锗业 (002428) EPS:0.01 safe_price:0.1149425287 close:11.54 open:11.54
兆驰股份 (002429) EPS:0.11 safe_price:1.2643678157 close:3.77 open:3.75
杭氧股份 (002430) EPS:0.24 safe_price:2.7586206887999998 close:13.24 open:13.14
棕榈股份 (002431) EPS:0.13 safe_price:1.4942528731000002 close:8.69 open:8.73
九安医疗 (002432) EPS:-0.2 safe_price:-2.2988505740000003 close:9.53 open:9.52
太安堂 (002433) EPS:0.27 safe_price:3.1034482749000003 close:8.75 open:8.72
万里扬 (002434) EPS:0.42 safe_price:4.8275862054 close:10.95 open:10.74
长江润发 (002435) EPS:0.5 safe_price:5.747126435 close:17.71 open:17.66
兴森科技 (002436) EPS:0.11 safe_price:1.2643678157 close:6.58 open:6.59
誉衡药业 (002437) EPS:0.13 safe_price:1.4942528731000002 close:6.67 open:6.73
江苏神通 (002438) EPS:0.08 safe_price:0.9195402296 close:7.24 open:7.32
启明星辰 (002439) EPS:0.06 safe_price:0.6896551721999999 close:24.9 open:24.5
闰土股份 (002440) EPS:0.84 safe_price:9.6551724108 close:18.78 open:18.48
众业达 (002441) EPS:0.35 safe_price:4.0229885045 close:10.29 open:10.2
龙星化工 (002442) EPS:0.15 safe_price:1.7241379305 close:12.51 open:12.51
金洲管道 (002443) EPS:0.21 safe_price:2.4137931027 close:8.92 open:8.8
巨星科技 (002444) EPS:0.39 safe_price:4.4827586193 close:14.07 open:14.05
中南文化 (002445) EPS:0.21 safe_price:2.4137931027 close:12.98 open:12.91
盛路通信 (002446) EPS:0.15 safe_price:1.7241379305 close:11.51 open:11.2
壹桥股份 (002447) EPS:0.05 safe_price:0.5747126435000001 close:5.47 open:5.57
中原内配 (002448) EPS:0.36 safe_price:4.1379310332 close:9.19 open:9.15
国星光电 (002449) EPS:0.54 safe_price:6.206896549800001 close:17.44 open:17.34
康得新 (002450) EPS:0.53 safe_price:6.0919540211 close:23.36 open:23.05
摩恩电气 (002451) EPS:0.09 safe_price:1.0344827583 close:29.99 open:30.29
长高集团 (002452) EPS:0.14 safe_price:1.6091954018000003 close:6.15 open:6.06
天马精化 (002453) EPS:0.01 safe_price:0.1149425287 close:7.79 open:7.71
松芝股份 (002454) EPS:0.39 safe_price:4.4827586193 close:11.56 open:11.69
百川股份 (002455) EPS:0.19 safe_price:2.1839080453 close:9.87 open:9.87
欧菲科技 (002456) EPS:0.38 safe_price:4.3678160906 close:20.8 open:20.81
青龙管业 (002457) EPS:-0.21 safe_price:-2.4137931027 close:11.81 open:11.83
益生股份 (002458) EPS:-0.55 safe_price:-6.321839078500001 close:26.8 open:26.89
天业通联 (002459) EPS:0.01 safe_price:0.1149425287 close:12.02 open:11.82
赣锋锂业 (002460) EPS:1.35 safe_price:15.517241374500001 close:68.75 open:69.8
